user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,ON_NET,ORANGE,TIGO,ZONE1,ZONE2,MRG,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN
00fa67de75444b8fe0fad34f366c2501a5138e67,ZIGUINCHOR,K > 24 month,1100.0,2.0,1000.0,333.0,2.0,0.0,,,,,,NO,56,All-net 500F=2000F;5d,2.0,0
00fa6cabb3c32c09238c27c7522f043b98d0b338,LOUGA,K > 24 month,9000.0,18.0,9015.0,3005.0,29.0,21983.0,0.0,1.0,39.0,,0.0,NO,60,"Data:490F=1GB,7d",18.0,0
00fa6ecc94b33c28269b8f45c03af2103d5d73c5,,K > 24 month,,,,,,,,,,,,NO,3,,,1
00fa744a42233466a139513458633599ed47125d,DAKAR,K > 24 month,41250.0,82.0,43101.0,14367.0,78.0,19576.0,4210.0,3205.0,72.0,7.0,,NO,62,Jokko_Daily,55.0,0
00fa74e3dd6997adf39e43aa2781e04ce11998fb,MATAM,K > 24 month,5000.0,8.0,4548.0,1516.0,16.0,,,36.0,,1.0,,NO,12,IVR Echat_Daily_50F,4.0,0
00fa80af5fbe1d0bba1b7835b2c119eb10c54d72,DAKAR,K > 24 month,2900.0,9.0,2910.0,970.0,18.0,0.0,1059.0,74.0,12.0,,,NO,53,On net 200F=Unlimited _call24H,13.0,0
00fa8ffb869a91c4528490b22952695e6790bd0b,THIES,K > 24 month,3400.0,17.0,3301.0,1100.0,19.0,457.0,,4.0,1.0,,,NO,39,"Data: 200 F=100MB,24H",10.0,0
00fa9aabff37d5003aa085a5d366447cf992a0f0,DAKAR,K > 24 month,12200.0,21.0,11850.0,3950.0,25.0,0.0,1739.0,12.0,5.0,,,NO,61,On-net 500F_FNF;3d,16.0,0
00faa43e733b8984e330e67549fd699229bc9404,,K > 24 month,,,,,,,,,,,,NO,8,,,0
00faaf55cd29a58ed87eb0d9379b66b39b3618d3,DAKAR,K > 24 month,1950.0,4.0,1947.0,649.0,6.0,74.0,22.0,14.0,,,,NO,5,IVR Echat_Daily_50F,4.0,0
00fab0c26b9b514cd74fab60a397d1c0bf24a04c,DAKAR,K > 24 month,58700.0,93.0,60399.0,20133.0,83.0,,4737.0,4196.0,420.0,4.0,,NO,62,Jokko_Daily,116.0,0
00fab1de83c19819fbd5a427619c18aca8b9cfeb,DAKAR,K > 24 month,300.0,2.0,370.0,123.0,4.0,,2.0,1.0,0.0,,,NO,3,,,0
00fab24c19fd03f4e1910eafb1d7aa54d83a55b9,DAKAR,K > 24 month,800.0,2.0,799.0,266.0,2.0,,2.0,6.0,5.0,,,NO,20,,,0
00fab97657bff7794478402b6c0d80f0fb720328,DAKAR,K > 24 month,3050.0,9.0,3049.0,1016.0,12.0,3457.0,,2.0,,,2.0,NO,46,"Data:150F=SPPackage1,24H",5.0,0
00fad37d370e732f26c98ed46619a03d8897de9c,MATAM,K > 24 month,6400.0,6.0,8109.0,2703.0,28.0,,610.0,307.0,,,,NO,49,Twter_U2opia_Daily,20.0,0
00fadc28b919c595165056f1bbe7524f8a9e5b97,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00faf6e738827aefd2dbd37c2dce8b97cd1e0ca2,,K > 24 month,,,,,,,,,,,,NO,2,,,1
00fafe9caec79c8e2408362ff8ea715fde34b5f1,DAKAR,K > 24 month,,,,,,,,,,,,NO,3,,,0
00faffde50ab1b0fb70c037e5c3f151e84b683f4,DAKAR,K > 24 month,500.0,1.0,500.0,167.0,1.0,,6.0,13.0,2.0,,,NO,21,All-net 500F=2000F;5d,1.0,0
00fb004b1adc620aef5783a9661c6d516a0f9cda,DAKAR,K > 24 month,19000.0,28.0,19498.0,6499.0,32.0,51.0,168.0,448.0,119.0,,,NO,47,MIXT:500F= 2500F on net _2500F off net;2d,29.0,0
00fb02d54fb8f4900a1034a60d4c862ced6fc9ce,KAFFRINE,K > 24 month,6000.0,12.0,6050.0,2017.0,14.0,0.0,169.0,261.0,,,,NO,43,Jokko_Daily,12.0,0
00fb173945cea657de454ea77347f318beccd8f2,KAFFRINE,K > 24 month,,,,,,0.0,7.0,,,,,NO,5,,,0
00fb1db626bb716fc2225eb07dac5d3c5179f39c,DAKAR,K > 24 month,6100.0,45.0,6696.0,2232.0,53.0,5987.0,3.0,6.0,1.0,,,NO,49,"Data: 100 F=40MB,24H",58.0,0
00fb1fa331386328ad26c095341142a8e07ef1f2,LOUGA,K > 24 month,400.0,2.0,400.0,133.0,2.0,,16.0,9.0,0.0,,,NO,44,On net 200F=Unlimited _call24H,2.0,0
00fb2414b8f5bcdec5e0398176d9c76747645772,THIES,K > 24 month,2000.0,3.0,1999.0,666.0,8.0,7308.0,0.0,3.0,8.0,0.0,0.0,NO,46,"Data:490F=1GB,7d",2.0,0
00fb24af5169f9c765e73122f34afecf412b4768,DAKAR,K > 24 month,450.0,2.0,452.0,151.0,7.0,,2.0,0.0,1.0,,,NO,19,VAS(IVR_Radio_Daily),5.0,0
00fb29dade9e8528adba1c50c7a22ad692f74e74,DAKAR,K > 24 month,1500.0,7.0,1528.0,509.0,23.0,2.0,24.0,22.0,1.0,,,NO,44,All-net 500F=2000F;5d,1.0,0
00fb2c1e30053d795b2cbd16f930b981f93cb341,DAKAR,K > 24 month,5500.0,9.0,4582.0,1527.0,12.0,137.0,37.0,54.0,11.0,,,NO,25,All-net 500F=2000F;5d,6.0,0
00fb2edc6e86866affebbf6ccb60643d5df2ac11,DIOURBEL,K > 24 month,1500.0,3.0,1486.0,495.0,4.0,76.0,13.0,13.0,11.0,,,NO,22,All-net 500F =2000F_AllNet_Unlimited,2.0,0
00fb412edfbc511ddc46e7f87f34a291a4f80e08,,K > 24 month,3000.0,6.0,3500.0,1167.0,8.0,1024.0,0.0,,,,,NO,30,"Data:490F=1GB,7d",4.0,1
00fb4e18d8a7598a1f80eecc8906778de5197e2e,DAKAR,K > 24 month,29900.0,48.0,31598.0,10533.0,53.0,555.0,131.0,883.0,43.0,28.0,,NO,62,All-net 500F=2000F;5d,60.0,0
00fb559c8761f0dd1c805b51888fc9a24bc34a98,DIOURBEL,K > 24 month,2000.0,3.0,2010.0,670.0,4.0,,46.0,15.0,14.0,,,NO,11,All-net 500F=2000F;5d,2.0,0
00fb5d1905beca0d393414726baabe014aecb289,THIES,K > 24 month,500.0,1.0,350.0,117.0,1.0,,10.0,5.0,,,,NO,14,,,0
00fb627baf3d353291d4353e64154d590b005fda,DAKAR,K > 24 month,,,,,,0.0,,,,,,NO,8,,,1
00fb837574341e83ea155ce1aa8ab1751d84b4d2,DAKAR,K > 24 month,14400.0,11.0,14371.0,4790.0,13.0,13850.0,405.0,325.0,131.0,,,NO,62,On-net 1000F=10MilF;10d,4.0,0
00fb848c5eb91b1ce5b401942520d5dc7af6c0ae,DAKAR,K > 24 month,3500.0,7.0,3500.0,1167.0,7.0,0.0,120.0,141.0,2.0,,,NO,48,Mixt 250F=Unlimited_call24H,2.0,0
00fb8f09edc1619e7a275cc4975a05b08b1eba79,TAMBACOUNDA,K > 24 month,11250.0,38.0,10621.0,3540.0,39.0,0.0,2883.0,266.0,8.0,,,NO,58,Mixt 250F=Unlimited_call24H,36.0,0
00fb93320cf54491d45e7b9e5a804420dc4e92ef,ZIGUINCHOR,K > 24 month,,,,,,,,,,,,NO,4,,,0
00fb9ec3bf2f8e5621d3f2d26cf323182078fd67,,K > 24 month,,,,,,,,,,,,NO,2,,,1
00fba6a7dcf73bd2804e09c02b45b6fe4903bc01,,K > 24 month,,,,,,,,,,,,NO,3,,,1
00fbaeb1c85758e806275bf40c8942c89903c992,SAINT-LOUIS,K > 24 month,8250.0,22.0,8217.0,2739.0,30.0,4758.0,11.0,26.0,1.0,,,NO,61,VAS(IVR_Radio_Daily),16.0,0
00fbb0c5632c31e85323e78227fd7a5fe33daeca,SAINT-LOUIS,F 9-12 month,18400.0,27.0,18504.0,6168.0,23.0,0.0,400.0,545.0,1.0,,,NO,18,MIXT:500F= 2500F on net _2500F off net;2d,23.0,0
00fbb1757d8b17f3f2064f697ce8f42edf1d52d3,,K > 24 month,,,,,,,,,,,,NO,2,,,1
00fbb7d432bff09847610285596c3db9fa3a973c,KAFFRINE,K > 24 month,5200.0,10.0,5200.0,1733.0,10.0,0.0,487.0,7.0,,,,NO,62,"On-net 500=4000,10d",10.0,0
00fbbb61184f522d5010d1311421577ddcc0fbcb,,K > 24 month,,,,,,,232.0,,,,,NO,5,,,1
00fbbf638cc3031f0240353fa2a51536bb4fb071,,I 18-21 month,1000.0,2.0,1000.0,333.0,2.0,1.0,13.0,16.0,,,,NO,56,"On-net 500=4000,10d",1.0,0
00fbc05b60fa95903c74763e2be9171cb6a479a6,,K > 24 month,,,,,,,,,,,,NO,3,,,1
00fbc06a78e8826e802b54db0bc4b5cdaa355605,DIOURBEL,K > 24 month,500.0,1.0,490.0,163.0,1.0,1129.0,8.0,,,,,NO,12,"Data:490F=1GB,7d",1.0,0
00fbc340da6b5e39b91bbc6f7513e4cb86a475ca,DAKAR,K > 24 month,4150.0,15.0,4135.0,1378.0,19.0,8290.0,92.0,49.0,5.0,,,NO,37,Mixt 250F=Unlimited_call24H,10.0,0
00fbc394075218e7c8c878e3b160ce1995cf5059,TAMBACOUNDA,K > 24 month,6600.0,15.0,6604.0,2201.0,16.0,10.0,369.0,75.0,,,0.0,NO,51,MIXT:500F= 2500F on net _2500F off net;2d,11.0,0
00fbd7a13144effbac92f8e9e3e7f5184988eefd,DAKAR,K > 24 month,14900.0,8.0,14748.0,4916.0,11.0,21494.0,1268.0,331.0,36.0,,,NO,61,MIXT: 200mnoff net _unl on net _5Go;30d,3.0,0
00fbd8fbed76b766b81c069511c03ffa95c984f1,THIES,K > 24 month,7500.0,25.0,7499.0,2500.0,29.0,5161.0,86.0,188.0,6.0,,,NO,40,Mixt 250F=Unlimited_call24H,25.0,0
00fbe0ec6db2c047e1d7c33bb9bb5fdf77bd80c9,KOLDA,K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,11.0,19.0,13.0,,,NO,9,All-net 500F=2000F;5d,1.0,0
00fc0c0c11f6cfc60a55b83520348f282a33c969,,K > 24 month,4000.0,3.0,4000.0,1333.0,5.0,658.0,113.0,39.0,,,,NO,48,"Data:490F=1GB,7d",2.0,0
00fc11397d3e87f2877dd86286005850839a30b8,,K > 24 month,2300.0,6.0,2801.0,934.0,8.0,562.0,,6.0,,0.0,,NO,24,"Data:490F=1GB,7d",3.0,0
00fc18a062a126e9c540c779cabc8e5aea99bfd5,KAFFRINE,K > 24 month,14200.0,29.0,15199.0,5066.0,32.0,0.0,947.0,74.0,0.0,,,NO,62,"On-net 500=4000,10d",17.0,0
00fc1e7d12aab571a1a5e4f5973071e190677f8c,SAINT-LOUIS,H 15-18 month,,,500.0,167.0,1.0,,19.0,15.0,,,,NO,17,All-net 500F=2000F;5d,1.0,0
00fc2179851e5fa9909509e4cafaf75a41ac55c6,DAKAR,K > 24 month,9000.0,8.0,10753.0,3584.0,10.0,7978.0,1833.0,481.0,20.0,,,NO,62,All-net 500F=2000F;5d,5.0,0
00fc25633784b5cad65c0e6b76c0e9fe6aa19dbc,TAMBACOUNDA,I 18-21 month,2500.0,5.0,2500.0,833.0,5.0,,80.0,93.0,,0.0,,NO,35,MIXT:500F= 2500F on net _2500F off net;2d,5.0,0
00fc2c35647a4aca91dc2337a38f667472e61336,,K > 24 month,5500.0,5.0,4091.0,1364.0,5.0,,28.0,123.0,6.0,0.0,,NO,27,All-net 1000=5000;5d,1.0,0
00fc2e9932e8d886f82bbdeda929c76bf34a8cbf,LOUGA,K > 24 month,1700.0,4.0,1691.0,564.0,5.0,,62.0,54.0,0.0,,,NO,49,On net 200F=Unlimited _call24H,2.0,0
00fc310fd11a903d77656efc6079e709a3eb6cb0,KAOLACK,K > 24 month,17900.0,36.0,17948.0,5983.0,38.0,0.0,134.0,497.0,13.0,,,NO,59,MIXT:500F= 2500F on net _2500F off net;2d,29.0,0
00fc318ecafa29264d94c3de99a936fa00f53b13,,K > 24 month,,,4.0,1.0,1.0,,,,,,,NO,1,,,0
00fc3274e685a7f5fcd3f053c6ba5f2a0b2f533d,SAINT-LOUIS,K > 24 month,7900.0,25.0,7830.0,2610.0,27.0,1591.0,1359.0,64.0,39.0,,,NO,60,Mixt 250F=Unlimited_call24H,13.0,0
00fc428813b878b5927311a0c83a5dcbd4bc1b8d,SAINT-LOUIS,K > 24 month,2000.0,4.0,2794.0,931.0,8.0,,18.0,12.0,1.0,,,NO,10,All-net 500F=2000F;5d,2.0,0
00fc4f25df68150ee2a3022ae9d95c7edb9add43,DAKAR,K > 24 month,7900.0,15.0,7405.0,2468.0,17.0,117.0,68.0,157.0,5.0,4.0,,NO,56,All-net 500F=2000F;5d,14.0,0
00fc533bf673c14c2ce17d8f9e79a68b734eca4b,DAKAR,K > 24 month,7900.0,15.0,10142.0,3381.0,22.0,9.0,14.0,75.0,21.0,,,NO,50,"Data:490F=1GB,7d",1.0,0
00fc5fae53a058c3acca03c8f8ed816c8d9d5bfa,,K > 24 month,,,,,,0.0,8.0,,,,,NO,14,,,0
00fc63f9ad5501cfc4c2cf5bfb6cada0cb3a08b1,,K > 24 month,2600.0,3.0,2588.0,863.0,3.0,927.0,2.0,21.0,,,4.0,NO,18,"Data:1000F=2GB,30d",1.0,1
00fc69e31b90e1ae5b00c4f1af5f9f06a78abecf,DAKAR,K > 24 month,11000.0,32.0,11280.0,3760.0,39.0,29935.0,1.0,101.0,1.0,,1.0,NO,60,"Data: 100 F=40MB,24H",19.0,0
00fc72d88c5dc8dfad0d6912ab85382af02db542,KAOLACK,K > 24 month,600.0,3.0,600.0,200.0,3.0,,136.0,17.0,,,,NO,9,On net 200F=Unlimited _call24H,3.0,0
00fc7895e93993049f829a88ffc794e765100d44,LOUGA,K > 24 month,900.0,3.0,900.0,300.0,3.0,,261.0,17.0,,,,NO,57,On net 200F=Unlimited _call24H,2.0,0
00fc78c16a29e0f2f912769e3dd881effac610d0,DAKAR,K > 24 month,2900.0,14.0,3099.0,1033.0,15.0,0.0,137.0,34.0,6.0,,,NO,40,"On-net 500=4000,10d",3.0,0
00fc7a06d87653355fea89c5128982188c357b55,LOUGA,K > 24 month,15000.0,30.0,15000.0,5000.0,33.0,1966.0,591.0,218.0,56.0,,,NO,62,MIXT:500F= 2500F on net _2500F off net;2d,23.0,0
00fc7d0c9dadb9d97322e94af63ea86b7897ac82,THIES,K > 24 month,5500.0,11.0,5499.0,1833.0,16.0,6559.0,143.0,26.0,29.0,,,NO,62,On net 200F=Unlimited _call24H,5.0,0
00fc7dc7c7efdb1865b984a8a26659e8a2dfed57,THIES,H 15-18 month,5050.0,11.0,5048.0,1683.0,12.0,0.0,152.0,37.0,0.0,,,NO,53,All-net 500F=2000F;5d,9.0,0
00fc83334f7babf3a91e7270aff3cc4bf0b1295a,,H 15-18 month,,,,,,,,,,,,NO,2,,,1
00fc8b53b92f67361efb2fb34ad2ed5445327765,SAINT-LOUIS,K > 24 month,2100.0,9.0,2100.0,700.0,11.0,,120.0,8.0,,,,NO,61,On-net 200F=60mn;1d,6.0,0
00fc930060fad28f070f9abb2084ee158ab1d0d1,DIOURBEL,K > 24 month,,,,,,,,,,,,NO,1,,,0
00fc953a558a7d34d6aff7a1d33af668c8156bbf,,K > 24 month,,,,,,140.0,1.0,,,,,NO,6,,,1
00fc95af902b01b845b9c73eb014a522738b0148,DAKAR,K > 24 month,1000.0,1.0,995.0,332.0,3.0,1501.0,31.0,16.0,,,,NO,22,"Data:1000F=2GB,30d",1.0,0
00fc9e2b9e1153d372a3849cc6d2228cd6014780,,K > 24 month,5000.0,11.0,5000.0,1667.0,11.0,1503.0,346.0,49.0,5.0,,,NO,60,On net 200F=Unlimited _call24H,5.0,0
00fca32b8a37b57b5e9674ece976d8c81f4478e0,DAKAR,K > 24 month,5000.0,1.0,1655.0,552.0,3.0,,,3.0,,,4.0,NO,27,,,0
00fcad979b4f8a2af8c8105c154b5c19610c2f21,KAOLACK,K > 24 month,2400.0,12.0,4105.0,1368.0,18.0,4262.0,,2.0,,,,NO,27,"Data: 200 F=100MB,24H",11.0,0
00fcb2aaf6615eb756cfb92cc76f9d3e3c0535f9,THIES,K > 24 month,,,,,,,6.0,,,,,NO,3,,,0
00fcc891dabe2d1ca5109fdec943967175de73de,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00fccc997a28698f2533eda5c9d46aae56728999,THIES,K > 24 month,,,,,,,,1.0,,,,NO,3,,,0
00fcd337bd9bd2a450736a26a5e977eb9b85e9ca,,K > 24 month,,,,,,,,,,,,NO,1,,,0
00fce8011daabcdbdd8a5800302de88985c1dc5a,LOUGA,K > 24 month,450.0,2.0,400.0,133.0,2.0,,67.0,12.0,,,,NO,5,On net 200F=Unlimited _call24H,2.0,0
00fcf2f4b1d28f9843b7b104fa7ae9a39da48e08,,K > 24 month,350.0,2.0,350.0,117.0,2.0,203.0,,,,,,NO,10,"Data: 100 F=40MB,24H",3.0,0
00fcf80f0f8b60ec815e63164b35bbf131ba91d9,,K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,1.0,15.0,4.0,,,NO,7,All-net 500F=2000F;5d,1.0,1
00fcf8502559a53ff5d9cb7af8ec718d522263e1,,I 18-21 month,,,,,,,,,,,,NO,2,,,1
00fd026ee0afd0de10124db68e1c03548de9991c,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00fd0a4625aa80a337bc1c178be739200e1ce8c8,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00fd0aa4a71675b75839952f8b99d908980472a2,DAKAR,K > 24 month,25400.0,15.0,28403.0,9468.0,24.0,47818.0,721.0,1315.0,61.0,,,NO,62,Mixt 250F=Unlimited_call24H,8.0,0
00fd0dbf919e54df7a5a5031417b8cf30aec6907,DAKAR,K > 24 month,89500.0,11.0,89502.0,29834.0,10.0,,569.0,3008.0,538.0,,,NO,62,MIXT:10000F=10hAllnet_3Go_1h_Zone3;30d		,8.0,0
00fd119196f5af58c97b5d4bc9de0e73e5210b3a,,K > 24 month,,,,,,,,,,,,NO,4,,,1
00fd12019ce59d7179d23e022184928021e563fe,DAKAR,K > 24 month,1500.0,3.0,1500.0,500.0,3.0,,17.0,22.0,4.0,,,NO,13,All-net 500F=2000F;5d,3.0,0
00fd2a3fe7ae12e8469416ce31857b64f6ce59a3,,K > 24 month,9700.0,18.0,8808.0,2936.0,22.0,12769.0,16.0,86.0,,,,NO,62,"Data:490F=1GB,7d",13.0,0
00fd2e5f20fdac5dbfe94d53d71b3850aedc4b29,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00fd38a12592dc9ecc2d905ff4d10b3b40cd09b4,DAKAR,K > 24 month,2050.0,7.0,2058.0,686.0,10.0,1862.0,9.0,4.0,2.0,,,NO,32,"Data:490F=1GB,7d",2.0,0
00fd4b4549a1094aae926ef62e9dbd3cdcc2e456,DAKAR,K > 24 month,1000.0,1.0,1000.0,333.0,1.0,0.0,79.0,,,,,NO,42,On-net 1000F=10MilF;10d,1.0,1
00fd4c2dcd6830f1758da226a5a5fec2e15d4682,MATAM,K > 24 month,3400.0,13.0,3600.0,1200.0,14.0,1777.0,,6.0,,,,NO,19,"Data: 200 F=100MB,24H",14.0,0
00fd59c4dc1b050053ed7ea29069e9be443e6701,,K > 24 month,,,,,,,,0.0,,,,NO,7,,,0
00fd6047e8503673e9e7c7c822c6717061baff69,DAKAR,K > 24 month,3500.0,7.0,3500.0,1167.0,7.0,,166.0,91.0,15.0,,,NO,23,MIXT:500F= 2500F on net _2500F off net;2d,7.0,0
00fd6130cad73d06c35730fceb6393f72eac521b,THIES,K > 24 month,24000.0,49.0,24904.0,8301.0,52.0,50.0,2038.0,454.0,48.0,1.0,,NO,60,MIXT:500F= 2500F on net _2500F off net;2d,26.0,0
00fd7e5abc63456b97828d56117cac0f13eb75bd,,K > 24 month,,,,,,,,,,,,NO,11,,,1
00fd86071b3578ec209591a05fd006ba3455177a,LOUGA,K > 24 month,9500.0,19.0,9501.0,3167.0,19.0,,102.0,234.0,25.0,1.0,,NO,58,MIXT:500F= 2500F on net _2500F off net;2d,10.0,0
00fd8f05d838fdbb0593e09604e6b0b52751cb0f,LOUGA,K > 24 month,4600.0,13.0,4182.0,1394.0,15.0,,288.0,8.0,,,,NO,45,"On-net 500=4000,10d",7.0,0
00fd91ff9c73471ee48efcf5c3e5a6f31db9efe0,,K > 24 month,,,,,,,,,,,,NO,1,,,0
00fd97e025934ca3576c9f736e9b41135625f454,DAKAR,K > 24 month,12900.0,37.0,13400.0,4467.0,39.0,1001.0,2162.0,372.0,26.0,,,NO,62,Mixt 250F=Unlimited_call24H,30.0,0
00fd9c2d1d608b77d9df63c9ca1a550860c85d35,SEDHIOU,K > 24 month,,,,,,,1.0,,,,,NO,8,,,0
00fda474ad240f4feb5cf2ce971ba8a34624619e,,K > 24 month,,,,,,,,,,,,NO,1,,,0
00fdac045933557d0028131850b0dd0ea6bb9eb1,DAKAR,K > 24 month,6200.0,10.0,6493.0,2164.0,15.0,8389.0,2.0,16.0,1.0,,,NO,46,"Data:490F=1GB,7d",4.0,0
00fdb2e3d780c3277e504641e25fecaf08be696a,MATAM,K > 24 month,400.0,3.0,400.0,133.0,3.0,15.0,28.0,3.0,,,,NO,34,On net 200F=Unlimited _call24H,1.0,0
00fdc52dcfd82c8e4dcd4d3b71b13ed1f2152314,DAKAR,K > 24 month,,,,,,,,,,,,NO,5,,,0
00fdc67b9d4fb13f090bf2c82ce6c4446d1cffe8,KAFFRINE,K > 24 month,5000.0,10.0,4668.0,1556.0,11.0,,263.0,19.0,5.0,,,NO,60,All-net 500F=2000F;5d,5.0,0
00fdcf22374906dd7ad45412330a2fbe522f6b52,THIES,K > 24 month,200.0,2.0,62.0,21.0,6.0,,0.0,,,,,NO,51,,,0
00fde71c0b4fb720c7f3c3fdfa241958c988d44b,,K > 24 month,700.0,2.0,484.0,161.0,2.0,,1.0,2.0,,,,NO,5,,,0
00fdf592f20c779b2803eb1ff4ff6942950d7f3f,THIES,K > 24 month,,,,,,0.0,0.0,,,,,NO,57,,,0
00fdf981c04b9dfc7b1a1eb16a4a5cfb906a2205,DAKAR,K > 24 month,6500.0,10.0,6430.0,2143.0,10.0,11411.0,8.0,,,,,NO,58,"Data:490F=1GB,7d",7.0,0
00fdfe44a082719223c0f4a0600381ec1e86f5d6,,K > 24 month,,,,,,,327.0,,,,,NO,15,,,0
00fe10395c5184b08798580d0e16afcfd421921c,,K > 24 month,5500.0,13.0,6002.0,2001.0,25.0,1909.0,2146.0,160.0,3.0,,,NO,32,Mixt 250F=Unlimited_call24H,9.0,0
00fe11765b52495935290181eb2ba4706fbd55d5,,H 15-18 month,500.0,1.0,699.0,233.0,2.0,0.0,0.0,15.0,,,,NO,30,All-net 500F=2000F;5d,1.0,0
00fe34177538f3261661ee6b2b2e1494eabc9bf4,,K > 24 month,,,,,,0.0,,,,,,NO,10,,,1
00fe3508902bbea07abb902653711086d9a21c2d,,K > 24 month,1500.0,3.0,1490.0,497.0,4.0,1267.0,0.0,0.0,,,,NO,29,"Data:490F=1GB,7d",3.0,1
00fe47ae0cafef59e134b4ab637fba846510c439,DAKAR,K > 24 month,,,,,,4.0,,,,,,NO,13,,,0
00fe529b098a9cfbb89f909b27b629a33ad59822,,K > 24 month,,,,,,,,,,,,NO,2,,,1
00fe5ae5f6db58929f8957e38e7aeb4758983e63,,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,60.0,,,,,,NO,11,"Data:490F=1GB,7d",1.0,0
00fe5ca431b792eb772f6dd1490cbdf01f18803a,DAKAR,K > 24 month,1600.0,7.0,1406.0,469.0,8.0,23.0,502.0,32.0,,,,NO,31,On net 200F=Unlimited _call24H,6.0,0
00fe63d96ca302d752cd4d9dd7cb08a0539c94b5,DAKAR,K > 24 month,11350.0,12.0,1112.0,371.0,20.0,,0.0,276.0,9.0,,,NO,51,,,0
00fe68cc29f01856c612e5eff832e22e8768dd34,DAKAR,K > 24 month,11000.0,21.0,11000.0,3667.0,19.0,0.0,184.0,171.0,2.0,,,NO,36,All-net 500F =2000F_AllNet_Unlimited,22.0,0
00fe7ef969c5dbae290d23bbbceb9bbe758f4ca7,DIOURBEL,K > 24 month,3000.0,4.0,3026.0,1009.0,7.0,6902.0,6.0,3.0,10.0,,,NO,16,"Data:1000F=2GB,30d",2.0,0
00fe82a003e9b4e26f0519c3f46d9867dc556c9a,THIES,K > 24 month,500.0,1.0,500.0,167.0,1.0,,3.0,7.0,6.0,,,NO,33,All-net 500F =2000F_AllNet_Unlimited,1.0,0
00fe8702bb64c7873b2ee869678c5886a0acd267,,K > 24 month,,,,,,,,,,,,NO,3,,,0
00fe889646363be2bfc4a7db0024f286fd9eed8b,,K > 24 month,,,,,,,,,,,,NO,1,,,1
00fe88d45bb9e67276802436b7bdc5282a7f0a83,MATAM,K > 24 month,8500.0,15.0,8335.0,2778.0,13.0,0.0,71.0,227.0,12.0,,,NO,48,All-net 500F=2000F;5d,13.0,0
00fea46548eaba96c1d4f1fed65529f853fbdd8e,DAKAR,K > 24 month,2500.0,5.0,2500.0,833.0,5.0,,19.0,63.0,2.0,,,NO,36,All-net 500F =2000F_AllNet_Unlimited,5.0,0
00feb1d0599191dfb63d246dbe143695f7d76da0,LOUGA,K > 24 month,3700.0,8.0,3701.0,1234.0,12.0,,74.0,85.0,27.0,,,NO,49,All-net 500F=2000F;5d,7.0,0
00fed9863c72d6db01bc770fa5f137ea22ff4e29,DAKAR,K > 24 month,600.0,1.0,1000.0,333.0,1.0,5012.0,70.0,23.0,,,,NO,36,DataPack_Incoming,1.0,0
00fed9bc1023034b36d6e0eaff46beb9ba0b6ec4,KAFFRINE,K > 24 month,500.0,1.0,500.0,167.0,1.0,,11.0,,,,,NO,14,All-net 500F =2000F_AllNet_Unlimited,1.0,0
00feea0e9c235993b76bd8b8e71a835916f69f79,KAOLACK,K > 24 month,6350.0,14.0,6350.0,2117.0,17.0,0.0,104.0,105.0,44.0,,,NO,56,All-net 500F=2000F;5d,5.0,0
00feeb54b218e1ba0271ee5b653c3fb30d9adc02,,K > 24 month,200.0,1.0,200.0,67.0,1.0,850.0,20.0,7.0,,,,NO,11,On net 200F=Unlimited _call24H,1.0,0
00feebed08c976fcd6adb1bce3ed9dd9142a60d0,DAKAR,K > 24 month,6900.0,33.0,7400.0,2467.0,39.0,5774.0,1.0,3.0,1.0,,,NO,54,"Data: 200 F=100MB,24H",28.0,0
00fef08547f614eb3c6899cb29fd2efbe3628baa,,K > 24 month,500.0,1.0,85.0,28.0,1.0,,4.0,,,0.0,,NO,2,,,0
00fef26be6b9234e2b1c3296f6c728a2365df566,,K > 24 month,13000.0,13.0,13024.0,4341.0,14.0,50129.0,,,,,,NO,46,"Data:1000F=5GB,7d",13.0,0
00fefa4e0bba3f4d32ddfc77d0beaa9849512491,,K > 24 month,,,,,,,,,,,,NO,5,,,1
00ff00a6990932c8d58f0d8ef05d6bf2cc0430d9,SAINT-LOUIS,H 15-18 month,5800.0,14.0,5799.0,1933.0,14.0,,289.0,201.0,1.0,,,NO,41,All-net 500F=2000F;5d,8.0,0
00ff0d55cd7b02098f51a9a81d073a21262a5fd6,,K > 24 month,,,,,,,,,,,,NO,2,,,0
00ff12a65c0e9fccaf52b3a7ed761532648d484c,,K > 24 month,,,,,,,,,,,,NO,1,,,0
00ff170e2d98a5cbb2e43c111a4e77be2e8a5046,,K > 24 month,,,,,,,,,,,,NO,2,,,1
00ff2b16e307c09711af47879c4fe72ef92f774a,FATICK,K > 24 month,12000.0,30.0,13000.0,4333.0,33.0,2508.0,869.0,1127.0,64.0,,,NO,55,Jokko_Daily,21.0,0
